edge_id,from_id,from_name,from_label,to_id,to_name,to_label,type,score,note,properties_json
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847245,cam_mavic3classic,Mavic 3 Classic,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613901,cam_mavic3classic,Mavic 3 Classic,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,90,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 90}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102796,cam_mavic3pro,Mavic 3 Pro,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241676,cam_mavic3pro,Mavic 3 Pro,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869452,cam_mavic3pro,Mavic 3 Pro,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847244,cam_mavic3pro,Mavic 3 Pro,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613900,cam_mavic3pro,Mavic 3 Pro,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,91,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 91}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102801,cam_mini3pro,Mini 3 Pro,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241681,cam_mini3pro,Mini 3 Pro,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869457,cam_mini3pro,Mini 3 Pro,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847249,cam_mini3pro,Mini 3 Pro,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613905,cam_mini3pro,Mini 3 Pro,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,86,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 86}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102800,cam_mini4pro,Mini 4 Pro,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241680,cam_mini4pro,Mini 4 Pro,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869456,cam_mini4pro,Mini 4 Pro,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847248,cam_mini4pro,Mini 4 Pro,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613904,cam_mini4pro,Mini 4 Pro,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,87,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 87}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102757,cam_om1,OM-1,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241637,cam_om1,OM-1,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869413,cam_om1,OM-1,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847205,cam_om1,OM-1,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613861,cam_om1,OM-1,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,88,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102665,cam_om1m2,OM-1 Mark II,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474889,cam_om1m2,OM-1 Mark II,CameraModel,lens_om1245,M.Zuiko 12-45mm F4 PRO,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709936,cam_om1m2,OM-1 Mark II,CameraModel,lens_om300f4,M.Zuiko 300mm F4 IS PRO,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709935,cam_om1m2,OM-1 Mark II,CameraModel,lens_om40150,M.Zuiko 40-150mm F2.8 PRO,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922040323849846851,cam_om1m2,OM-1 Mark II,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6937804022057271358,cam_om1m2,OM-1 Mark II,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847113,cam_om1m2,OM-1 Mark II,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299017,cam_om1m2,OM-1 Mark II,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,82,户外旗舰机身,"{""note"": ""户外旗舰机身"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613769,cam_om1m2,OM-1 Mark II,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,92,高速连拍与生态拍摄,"{""note"": ""高速连拍与生态拍摄"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102664,cam_om5,OM-5,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474888,cam_om5,OM-5,CameraModel,lens_om1245,M.Zuiko 12-45mm F4 PRO,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395183,cam_om5,OM-5,CameraModel,lens_om40150,M.Zuiko 40-150mm F2.8 PRO,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241544,cam_om5,OM-5,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6949063021125697597,cam_om5,OM-5,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847112,cam_om5,OM-5,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299016,cam_om5,OM-5,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,76,M43长焦生态适合入门生态,"{""note"": ""M43长焦生态适合入门生态"", ""score"": 76}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613768,cam_om5,OM-5,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,88,轻量防护适合旅行户外,"{""note"": ""轻量防护适合旅行户外"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102795,cam_osmo_action,Osmo Action,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241675,cam_osmo_action,Osmo Action,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869451,cam_osmo_action,Osmo Action,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847243,cam_osmo_action,Osmo Action,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613899,cam_osmo_action,Osmo Action,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,92,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102753,cam_penf,PEN-F,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241633,cam_penf,PEN-F,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869409,cam_penf,PEN-F,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847201,cam_penf,PEN-F,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613857,cam_penf,PEN-F,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,92,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102794,cam_pocket2,Osmo Pocket 2,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241674,cam_pocket2,Osmo Pocket 2,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869450,cam_pocket2,Osmo Pocket 2,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847242,cam_pocket2,Osmo Pocket 2,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613898,cam_pocket2,Osmo Pocket 2,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,93,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 93}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102669,cam_pocket3,Osmo Pocket 3,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6940054722359328832,cam_pocket3,Osmo Pocket 3,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6942306522173014082,cam_pocket3,Osmo Pocket 3,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6933300422429900860,cam_pocket3,Osmo Pocket 3,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847117,cam_pocket3,Osmo Pocket 3,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157431701303984269,cam_pocket3,Osmo Pocket 3,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,90,操作简单适合小白视频入门,"{""note"": ""操作简单适合小白视频入门"", ""score"": 90}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1159683501117669517,cam_pocket3,Osmo Pocket 3,CameraModel,use_live,直播带货,UseCase,SUITABLE_FOR,90,云台稳定和便携适合直播Vlog,"{""note"": ""云台稳定和便携适合直播Vlog"", ""score"": 90}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299021,cam_pocket3,Osmo Pocket 3,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,92,轻便口袋设备适合旅行记录,"{""note"": ""轻便口袋设备适合旅行记录"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613773,cam_pocket3,Osmo Pocket 3,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,94,云台稳定适合Vlog,"{""note"": ""云台稳定适合Vlog"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102739,cam_q2,Q2,CameraModel,cat_compact,便携固定镜头相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395185,cam_q2,Q2,CameraModel,lens_lux28,Summilux 28mm F1.7 ASPH,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241619,cam_q2,Q2,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869395,cam_q2,Q2,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847187,cam_q2,Q2,CameraModel,brand_leica,徕卡,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613843,cam_q2,Q2,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,93,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 93}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102663,cam_q3,Q3,CameraModel,cat_compact,便携固定镜头相机,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709937,cam_q3,Q3,CameraModel,lens_lux28,Summilux 28mm F1.7 ASPH,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6933299322918273089,cam_q3,Q3,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6935552222243586111,cam_q3,Q3,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847111,cam_q3,Q3,CameraModel,brand_leica,徕卡,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299015,cam_q3,Q3,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,80,高端全画幅固定镜头,"{""note"": ""高端全画幅固定镜头"", ""score"": 80}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613767,cam_q3,Q3,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,82,高画质便携全画幅,"{""note"": ""高画质便携全画幅"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102711,cam_r1,EOS R1,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241591,cam_r1,EOS R1,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869367,cam_r1,EOS R1,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847159,cam_r1,EOS R1,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613815,cam_r1,EOS R1,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,92,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 92}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102602,cam_r10,EOS R10,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160074,cam_r10,EOS R10,CameraModel,lens_c18150,RF-S 18-150mm F3.5-6.3 IS STM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474826,cam_r10,EOS R10,CameraModel,lens_c1845,RF-S 18-45mm F4.5-6.3 IS STM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241482,cam_r10,EOS R10,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6924293223175159869,cam_r10,EOS R10,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847050,cam_r10,EOS R10,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613706,cam_r10,EOS R10,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,86,对焦和连拍表现适合进阶,"{""note"": ""对焦和连拍表现适合进阶"", ""score"": 86}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298954,cam_r10,EOS R10,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,82,APS-C连拍适合入门运动题材,"{""note"": ""APS-C连拍适合入门运动题材"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102601,cam_r100,EOS R100,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160073,cam_r100,EOS R100,CameraModel,lens_c18150,RF-S 18-150mm F3.5-6.3 IS STM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474825,cam_r100,EOS R100,CameraModel,lens_c1845,RF-S 18-45mm F4.5-6.3 IS STM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395168,cam_r100,EOS R100,CameraModel,lens_c5018,RF 50mm F1.8 STM,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6924292123663532101,cam_r100,EOS R100,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922041423361474620,cam_r100,EOS R100,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847049,cam_r100,EOS R100,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613705,cam_r100,EOS R100,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,96,低价轻便，适合学生家庭,"{""note"": ""低价轻便，适合学生家庭"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919787424524533906,cam_r100,EOS R100,CameraModel,use_live,直播带货,UseCase,SUITABLE_FOR,82,低价4K入门直播选择,"{""note"": ""低价4K入门直播选择"", ""score"": 82}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6922039224338219155,cam_r100,EOS R100,CameraModel,use_street,街拍扫街,UseCase,SUITABLE_FOR,78,轻便低价,"{""note"": ""轻便低价"", ""score"": 78}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490298953,cam_r100,EOS R100,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,80,轻便易携带,"{""note"": ""轻便易携带"", ""score"": 80}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102708,cam_r10_old,EOS R10,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241588,cam_r10_old,EOS R10,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869364,cam_r10_old,EOS R10,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847156,cam_r10_old,EOS R10,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613812,cam_r10_old,EOS R10,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,95,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 95}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102546,cam_r3,EOS R3,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6917530127152709918,cam_r3,EOS R3,CameraModel,lens_c100500,RF 100-500mm F4.5-7.1 L IS USM,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474770,cam_r3,EOS R3,CameraModel,lens_c2470,RF 24-70mm F2.8 L IS USM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845266,cam_r3,EOS R3,CameraModel,lens_c50,RF 50mm F1.2 L USM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160018,cam_r3,EOS R3,CameraModel,lens_c70200,RF 70-200mm F2.8 L IS USM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241426,cam_r3,EOS R3,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6924293223175159871,cam_r3,EOS R3,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606846994,cam_r3,EOS R3,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613650,cam_r3,EOS R3,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,90,旗舰级机身，适合新闻和体育,"{""note"": ""旗舰级机身，适合新闻和体育"", ""score"": 90}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102707,cam_r5,EOS R5,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241587,cam_r5,EOS R5,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869363,cam_r5,EOS R5,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847155,cam_r5,EOS R5,CameraModel,brand_canon,佳能,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613811,cam_r5,EOS R5,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102545,cam_r50,EOS R50,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474769,cam_r50,EOS R50,CameraModel,lens_c2470,RF 24-70mm F2.8 L IS USM,Lens,COMPATIBLE_WITH,,,{}
